PC1,PC2,Cluster
2.0580106920394448,0.854289657467972,2
-1.060955576349891,0.7790530877614543,1
2.8893573797260586,-0.0217786832760424,2
2.382488536447942,0.34932593730988,2
-2.362803762657075,-0.0842985361378523,3
-0.90204909867222,-1.973935519351747,0
3.5006225371603894,0.8527291274338106,2
-0.9760506910551026,-0.876850531562598,0
-1.1897212772465584,-1.976280288058698,0
2.660245647439366,-0.7068766591519616,2
-0.8317700608731817,-1.3914930068766795,0
2.65831077530861,-0.1589534108180071,2
-1.245537016755054,-2.631182397358696,0
1.8283035691794491,-0.383191606573346,2
-1.041284277530477,1.77689950545434,1
-0.8447294433813455,-2.253035735878594,0
-1.726824297875869,-0.2009030028807547,3
3.8334846142416,0.0446930322250105,2
-2.230245915766087,0.4527847407094267,3
-2.856701611939213,0.7615466324083761,3
2.45109606611314,1.2582462304596898,2
-1.6480615467306068,1.0062511496765034,3
-2.924519573980182,-0.4148682475885509,3
0.8334485390512769,-1.888010087875926,0
-1.4015323007197549,2.846229451175203,1
-0.8208804350843603,-1.5972387555917915,0
1.0447721105285954,0.6928787532677372,2
4.040949491897176,0.5009962549785884,2
-0.753817128512796,-3.2330518522329568,0
1.673980415655913,1.416184120046222,2
-2.416497729075666,0.3528726111079761,3
0.714088574345644,-0.8200833656952591,0
-2.012078644383198,1.834275184117776,1
1.0810500261626743,-2.3632029117180933,0
2.936809433941801,-0.4649320103508602,2
2.266204365957929,-1.3264014051175914,2
0.894981843731726,-0.9806397155741732,2
-1.106048384244802,1.931163620556573,1
2.84303449779403,-0.2721606182728738,2
0.5982594974154298,1.45935748862645,1
2.658042311893109,1.17551111393881,2
-2.093571959238763,1.9672920683135071,1
-0.0138175381233647,2.295961138412924,1
0.3093964612119463,-0.6494010876909835,0
1.09277657692834,-1.3602386245015667,0
0.2544679509278192,1.6818397012464317,1
1.0445516889273525,-1.405736967370508,0
1.067083350024736,0.715807034095527,2
-1.768403259550988,-2.275170713188887,0
0.5323660363272611,-0.8299833936293145,0
1.234182516087169,0.8875275073678272,2
-2.965935031240968,-0.3449500909106204,3
1.8609151398051744,-0.1427586732605969,2
0.9958921186053122,-0.9588749078337616,2
-2.204309069256874,0.0953347901705998,3
-2.689835014618404,-0.7610091808914919,3
-3.6129343622585366,0.1236672816025623,3
-1.845842664524436,0.1955474707779249,3
-2.307285959511886,1.0506855287079246,3
-1.394016279670792,2.8557753085389934,1
1.3357587452612527,1.0686085654834956,2
2.150876628492629,1.906269410714228,2
1.3692667789442066,-1.5614480469015002,2
1.4452110903921764,-0.2518542432411136,2
1.1505214316653558,-2.0276196956548445,0
-1.1815474644766677,-1.5979014972033223,0
-1.223087464017803,1.2074231321427458,1
-0.3281197889351051,1.939740008428551,1
-1.8069293376901907,0.9325595733549484,3
-2.632576117813767,0.6375449277481761,3
-2.5195261888542597,-0.5679860568020824,3
2.471612216732243,-0.5970897584356503,2
-1.401654747302424,1.3111029408823136,1
2.7106518840215537,-0.1903805038953273,2
1.976109470525208,-0.8833932607181488,2
-1.4341026920266429,1.1919247421011527,1
-1.8793972642830037,0.4635804836523816,3
0.3741727623846472,2.123572522196995,1
-1.932164160185629,0.881940459560163,3
-2.0603001964558483,0.7191989880516708,3
-0.9389104972698846,-2.3418919688156463,0
-2.900291551827428,0.9427033779333306,3
-1.324604119293511,-2.408176753671037,0
-1.1617065753133369,3.1508244159821728,1
2.8183464056845104,0.255857566254733,2
0.4003113475321648,1.3157919449021616,1
-1.4596280660581615,-1.960368346036261,0
-1.6302387113014,1.4388784777195411,1
-0.7835574912386261,2.104230033767542,1
-1.9424948366073167,1.922651347453513,1
3.337047525380199,0.6837052459724193,2
-2.080155995045802,-0.6821421799235728,3
-2.7652807410537465,1.200244969345748,3
2.1689328918442814,1.6315417459987065,2
3.0965091603913373,0.1736611224613503,2
-0.9885459061826972,-2.6139743481476883,0
1.948142986055628,-0.5532330351832208,2
2.7118356215753647,-1.1405741817863626,2
2.0966833711196315,0.3627850110282117,2
2.0016909414784934,0.2865413657460769,2
1.970785679619131,-1.7888624852483173,2
2.536860155259804,-1.2936469259872916,2
-0.9641166192130812,2.434014224723719,1
0.9358079473587146,-2.2154562132640425,0
0.607712299157456,-1.608213113614278,0
-2.8198488635701056,0.8083521265792194,3
-2.148122003586608,-0.7591728989222574,3
-0.7614188081444795,2.046278976160399,1
-1.723964161388686,1.3326527486572792,1
2.1317119109450933,-0.3448267958788009,2
-1.1429704697408751,-0.6784077338077475,0
-0.0152569916561837,1.7629872363993846,1
-0.6617141506190274,2.4954982849234546,1
-2.960501504411146,-0.7467054517688526,3
-2.541893667742839,0.8387864894397433,3
2.2129353409997674,1.0134989142698392,2
0.7436654602752191,-1.7630518389977392,0
0.7602842147273974,-1.4737984637407813,0
1.4601744415878422,-1.087052937771265,2
